testfall_id,stufe,domaene,workflow,score_strukturell,score_semantisch,score_gesamt,syntax_gate,fk_gate,pk_rate,fk_referenzen_ungueltig,entitaet_f1,attribut_f1,beziehung_recall,abweichungen_total,abweichungen,fehlerklasse,begruendung
TC074,3,Rechtskanzlei,oa,1.0,0.21755102040816326,0.530530612244898,1,1,1.0,0,0.3,0.19387755102040816,0.1,92,tabelle:practice_areas | tabelle:cases | tabelle:case_parties | tabelle:case_staff_members | tabelle:court_proceedings | tabelle:notes | tabelle:hearings | tabelle:hearing_staff_members | attribut:parties.email | attribut:parties.phone | attribut:parties.address | attribut:parties.is_active | attribut:staff_members.firstname | attribut:staff_members.lastname | attribut:staff_members.role | attribut:staff_members.email | attribut:staff_members.phone | attribut:staff_members.is_active | attribut:documents.case_id | attribut:documents.created_by_staff_member_id | attribut:documents.document_date | attribut:documents.note | attribut:courts.court_type | attribut:courts.city | attribut:invoices.case_id | attribut:invoices.status | attribut:deadlines.case_id | attribut:deadlines.is_pre_deadline | attribut:deadlines.status | attribut:deadlines.note | attribut:practice_areas.id | attribut:practice_areas.name | attribut:practice_areas.description | attribut:cases.id | attribut:cases.title | attribut:cases.description | attribut:cases.opened_date | attribut:cases.closed_date | attribut:cases.status | attribut:cases.reference_number | attribut:cases.practice_area_id | attribut:cases.lead_staff_member_id | attribut:case_parties.id | attribut:case_parties.case_id | attribut:case_parties.party_id | attribut:case_parties.party_role | attribut:case_staff_members.id | attribut:case_staff_members.case_id | attribut:case_staff_members.staff_member_id | attribut:case_staff_members.assignment_role | attribut:case_staff_members.assigned_from | attribut:case_staff_members.assigned_to | attribut:court_proceedings.id | attribut:court_proceedings.case_id | attribut:court_proceedings.court_id | attribut:court_proceedings.file_number | attribut:court_proceedings.instance | attribut:court_proceedings.start_date | attribut:court_proceedings.end_date | attribut:court_proceedings.status | attribut:notes.id | attribut:notes.case_id | attribut:notes.staff_member_id | attribut:notes.content | attribut:notes.created_at | attribut:hearings.id | attribut:hearings.court_proceeding_id | attribut:hearings.hearing_type | attribut:hearings.scheduled_at | attribut:hearings.location | attribut:hearings.status | attribut:hearing_staff_members.id | attribut:hearing_staff_members.hearing_id | attribut:hearing_staff_members.staff_member_id | beziehung:case_parties → cases | beziehung:case_parties → parties | beziehung:case_staff_members → cases | beziehung:case_staff_members → staff_members | beziehung:cases → practice_areas | beziehung:cases → staff_members | beziehung:court_proceedings → cases | beziehung:court_proceedings → courts | beziehung:deadlines → cases | beziehung:documents → cases | beziehung:documents → staff_members | beziehung:hearing_staff_members → hearings | beziehung:hearing_staff_members → staff_members | beziehung:hearings → court_proceedings | beziehung:invoices → cases | beziehung:invoices → parties | beziehung:notes → cases | beziehung:notes → staff_members,,
TC074,3,Rechtskanzlei,ps,1.0,0.26571428571428574,0.5594285714285715,1,1,1.0,0,0.39999999999999997,0.2142857142857143,0.1,93,tabelle:practice_areas | tabelle:cases | tabelle:case_parties | tabelle:case_staff_members | tabelle:court_proceedings | tabelle:notes | tabelle:hearings | tabelle:hearing_staff_members | attribut:parties.party_type | attribut:parties.email | attribut:parties.phone | attribut:parties.address | attribut:parties.is_active | attribut:courts.city | attribut:documents.case_id | attribut:documents.created_by_staff_member_id | attribut:documents.document_type | attribut:documents.document_date | attribut:documents.note | attribut:documents.is_official | attribut:invoices.case_id | attribut:invoices.recipient_party_id | attribut:deadlines.case_id | attribut:deadlines.status | attribut:deadlines.note | attribut:staff_members.firstname | attribut:staff_members.lastname | attribut:staff_members.role | attribut:staff_members.email | attribut:staff_members.phone | attribut:staff_members.is_active | attribut:practice_areas.id | attribut:practice_areas.name | attribut:practice_areas.description | attribut:cases.id | attribut:cases.title | attribut:cases.description | attribut:cases.opened_date | attribut:cases.closed_date | attribut:cases.status | attribut:cases.reference_number | attribut:cases.practice_area_id | attribut:cases.lead_staff_member_id | attribut:case_parties.id | attribut:case_parties.case_id | attribut:case_parties.party_id | attribut:case_parties.party_role | attribut:case_staff_members.id | attribut:case_staff_members.case_id | attribut:case_staff_members.staff_member_id | attribut:case_staff_members.assignment_role | attribut:case_staff_members.assigned_from | attribut:case_staff_members.assigned_to | attribut:court_proceedings.id | attribut:court_proceedings.case_id | attribut:court_proceedings.court_id | attribut:court_proceedings.file_number | attribut:court_proceedings.instance | attribut:court_proceedings.start_date | attribut:court_proceedings.end_date | attribut:court_proceedings.status | attribut:notes.id | attribut:notes.case_id | attribut:notes.staff_member_id | attribut:notes.content | attribut:notes.created_at | attribut:hearings.id | attribut:hearings.court_proceeding_id | attribut:hearings.hearing_type | attribut:hearings.scheduled_at | attribut:hearings.location | attribut:hearings.status | attribut:hearing_staff_members.id | attribut:hearing_staff_members.hearing_id | attribut:hearing_staff_members.staff_member_id | beziehung:case_parties → cases | beziehung:case_parties → parties | beziehung:case_staff_members → cases | beziehung:case_staff_members → staff_members | beziehung:cases → practice_areas | beziehung:cases → staff_members | beziehung:court_proceedings → cases | beziehung:court_proceedings → courts | beziehung:deadlines → cases | beziehung:documents → cases | beziehung:documents → staff_members | beziehung:hearing_staff_members → hearings | beziehung:hearing_staff_members → staff_members | beziehung:hearings → court_proceedings | beziehung:invoices → cases | beziehung:invoices → parties | beziehung:notes → cases | beziehung:notes → staff_members,,
TC074,3,Rechtskanzlei,sa,1.0,0.23691542288557216,0.5421492537313433,1,1,1.0,0,0.3333333333333333,0.20895522388059704,0.1,91,tabelle:practice_areas | tabelle:staff_members | tabelle:cases | tabelle:case_parties | tabelle:case_staff_members | tabelle:court_proceedings | tabelle:notes | tabelle:hearings | tabelle:hearing_staff_members | attribut:parties.party_type | attribut:parties.is_active | attribut:courts.city | attribut:documents.case_id | attribut:documents.created_by_staff_member_id | attribut:documents.document_date | attribut:documents.note | attribut:invoices.case_id | attribut:invoices.recipient_party_id | attribut:deadlines.case_id | attribut:deadlines.responsible_staff_member_id | attribut:deadlines.due_date | attribut:deadlines.note | attribut:practice_areas.id | attribut:practice_areas.name | attribut:practice_areas.description | attribut:staff_members.id | attribut:staff_members.firstname | attribut:staff_members.lastname | attribut:staff_members.role | attribut:staff_members.email | attribut:staff_members.phone | attribut:staff_members.is_active | attribut:cases.id | attribut:cases.title | attribut:cases.description | attribut:cases.opened_date | attribut:cases.closed_date | attribut:cases.status | attribut:cases.reference_number | attribut:cases.practice_area_id | attribut:cases.lead_staff_member_id | attribut:case_parties.id | attribut:case_parties.case_id | attribut:case_parties.party_id | attribut:case_parties.party_role | attribut:case_staff_members.id | attribut:case_staff_members.case_id | attribut:case_staff_members.staff_member_id | attribut:case_staff_members.assignment_role | attribut:case_staff_members.assigned_from | attribut:case_staff_members.assigned_to | attribut:court_proceedings.id | attribut:court_proceedings.case_id | attribut:court_proceedings.court_id | attribut:court_proceedings.file_number | attribut:court_proceedings.instance | attribut:court_proceedings.start_date | attribut:court_proceedings.end_date | attribut:court_proceedings.status | attribut:notes.id | attribut:notes.case_id | attribut:notes.staff_member_id | attribut:notes.content | attribut:notes.created_at | attribut:hearings.id | attribut:hearings.court_proceeding_id | attribut:hearings.hearing_type | attribut:hearings.scheduled_at | attribut:hearings.location | attribut:hearings.status | attribut:hearing_staff_members.id | attribut:hearing_staff_members.hearing_id | attribut:hearing_staff_members.staff_member_id | beziehung:case_parties → cases | beziehung:case_parties → parties | beziehung:case_staff_members → cases | beziehung:case_staff_members → staff_members | beziehung:cases → practice_areas | beziehung:cases → staff_members | beziehung:court_proceedings → cases | beziehung:court_proceedings → courts | beziehung:deadlines → cases | beziehung:deadlines → staff_members | beziehung:documents → cases | beziehung:documents → staff_members | beziehung:hearing_staff_members → hearings | beziehung:hearing_staff_members → staff_members | beziehung:hearings → court_proceedings | beziehung:invoices → cases | beziehung:notes → cases | beziehung:notes → staff_members,,
TC083,3,Börsenverwaltung,iw,1.0,0.2440901731224312,0.5464541038734587,1,1,1.0,0,0.3225806451612903,0.21621621621621623,0.14285714285714285,91,tabelle:institutions | tabelle:currencies | tabelle:employees | tabelle:exchanges | tabelle:exchange_instruments | tabelle:trades | tabelle:trade_charges | tabelle:prices | tabelle:holdings | attribut:depots.institution_id | attribut:depots.name | attribut:depots.opened_date | attribut:depots.closed_date | attribut:customers.tax_identifier | attribut:customers.is_active | attribut:customer_depots.valid_from | attribut:customer_depots.valid_to | attribut:instruments.ticker | attribut:instruments.issue_currency_id | attribut:institutions.id | attribut:institutions.name | attribut:institutions.institution_type | attribut:institutions.bic | attribut:institutions.country | attribut:currencies.id | attribut:currencies.code | attribut:currencies.name | attribut:employees.id | attribut:employees.firstname | attribut:employees.lastname | attribut:employees.employee_role | attribut:employees.email | attribut:employees.is_active | attribut:exchanges.id | attribut:exchanges.name | attribut:exchanges.mic | attribut:exchanges.country | attribut:exchanges.timezone | attribut:exchange_instruments.id | attribut:exchange_instruments.exchange_id | attribut:exchange_instruments.instrument_id | attribut:exchange_instruments.local_ticker | attribut:exchange_instruments.trading_currency_id | attribut:trades.id | attribut:trades.depot_id | attribut:trades.instrument_id | attribut:trades.exchange_id | attribut:trades.employee_id | attribut:trades.trade_type | attribut:trades.traded_at | attribut:trades.settlement_date | attribut:trades.quantity | attribut:trades.price | attribut:trades.price_currency_id | attribut:trades.order_reference | attribut:trades.notes | attribut:trade_charges.id | attribut:trade_charges.trade_id | attribut:trade_charges.charge_type | attribut:trade_charges.amount | attribut:trade_charges.currency_id | attribut:prices.id | attribut:prices.instrument_id | attribut:prices.exchange_id | attribut:prices.price_date | attribut:prices.price | attribut:prices.currency_id | attribut:holdings.id | attribut:holdings.depot_id | attribut:holdings.instrument_id | attribut:holdings.valid_from | attribut:holdings.valid_to | attribut:holdings.quantity | beziehung:depots → currencies | beziehung:depots → institutions | beziehung:exchange_instruments → currencies | beziehung:exchange_instruments → exchanges | beziehung:exchange_instruments → instruments | beziehung:holdings → depots | beziehung:holdings → instruments | beziehung:instruments → currencies | beziehung:prices → currencies | beziehung:prices → exchanges | beziehung:prices → instruments | beziehung:trade_charges → currencies | beziehung:trade_charges → trades | beziehung:trades → currencies | beziehung:trades → depots | beziehung:trades → employees | beziehung:trades → exchanges | beziehung:trades → instruments,,
TC083,3,Börsenverwaltung,mad,1.0,0.22331501831501835,0.5339890109890111,1,1,1.0,0,0.31250000000000006,0.17435897435897435,0.14285714285714285,94,tabelle:institutions | tabelle:currencies | tabelle:employees | tabelle:exchanges | tabelle:exchange_instruments | tabelle:trades | tabelle:trade_charges | tabelle:prices | tabelle:holdings | attribut:depots.institution_id | attribut:depots.name | attribut:depots.opened_date | attribut:depots.closed_date | attribut:customers.tax_identifier | attribut:customers.is_active | attribut:customer_depots.id | attribut:customer_depots.role | attribut:customer_depots.valid_from | attribut:customer_depots.valid_to | attribut:instruments.ticker | attribut:instruments.issue_currency_id | attribut:instruments.maturity_date | attribut:institutions.id | attribut:institutions.name | attribut:institutions.institution_type | attribut:institutions.bic | attribut:institutions.country | attribut:currencies.id | attribut:currencies.code | attribut:currencies.name | attribut:employees.id | attribut:employees.firstname | attribut:employees.lastname | attribut:employees.employee_role | attribut:employees.email | attribut:employees.is_active | attribut:exchanges.id | attribut:exchanges.name | attribut:exchanges.mic | attribut:exchanges.country | attribut:exchanges.timezone | attribut:exchange_instruments.id | attribut:exchange_instruments.exchange_id | attribut:exchange_instruments.instrument_id | attribut:exchange_instruments.local_ticker | attribut:exchange_instruments.trading_currency_id | attribut:trades.id | attribut:trades.depot_id | attribut:trades.instrument_id | attribut:trades.exchange_id | attribut:trades.employee_id | attribut:trades.trade_type | attribut:trades.traded_at | attribut:trades.settlement_date | attribut:trades.quantity | attribut:trades.price | attribut:trades.price_currency_id | attribut:trades.order_reference | attribut:trades.notes | attribut:trade_charges.id | attribut:trade_charges.trade_id | attribut:trade_charges.charge_type | attribut:trade_charges.amount | attribut:trade_charges.currency_id | attribut:prices.id | attribut:prices.instrument_id | attribut:prices.exchange_id | attribut:prices.price_date | attribut:prices.price | attribut:prices.currency_id | attribut:holdings.id | attribut:holdings.depot_id | attribut:holdings.instrument_id | attribut:holdings.valid_from | attribut:holdings.valid_to | attribut:holdings.quantity | beziehung:depots → currencies | beziehung:depots → institutions | beziehung:exchange_instruments → currencies | beziehung:exchange_instruments → exchanges | beziehung:exchange_instruments → instruments | beziehung:holdings → depots | beziehung:holdings → instruments | beziehung:instruments → currencies | beziehung:prices → currencies | beziehung:prices → exchanges | beziehung:prices → instruments | beziehung:trade_charges → currencies | beziehung:trade_charges → trades | beziehung:trades → currencies | beziehung:trades → depots | beziehung:trades → employees | beziehung:trades → exchanges | beziehung:trades → instruments,,
TC083,3,Börsenverwaltung,oa,1.0,0.11026584357007752,0.46615950614204654,1,1,1.0,0,0.1379310344827586,0.1139240506329114,0.047619047619047616,107,tabelle:customers | tabelle:institutions | tabelle:currencies | tabelle:customer_depots | tabelle:employees | tabelle:issuers | tabelle:instruments | tabelle:exchanges | tabelle:exchange_instruments | tabelle:trades | tabelle:trade_charges | tabelle:prices | attribut:holdings.valid_to | attribut:depots.institution_id | attribut:depots.name | attribut:depots.closed_date | attribut:customers.id | attribut:customers.customer_type | attribut:customers.name | attribut:customers.tax_identifier | attribut:customers.is_active | attribut:institutions.id | attribut:institutions.name | attribut:institutions.institution_type | attribut:institutions.bic | attribut:institutions.country | attribut:currencies.id | attribut:currencies.code | attribut:currencies.name | attribut:customer_depots.id | attribut:customer_depots.customer_id | attribut:customer_depots.depot_id | attribut:customer_depots.role | attribut:customer_depots.valid_from | attribut:customer_depots.valid_to | attribut:employees.id | attribut:employees.firstname | attribut:employees.lastname | attribut:employees.employee_role | attribut:employees.email | attribut:employees.is_active | attribut:issuers.id | attribut:issuers.name | attribut:issuers.issuer_type | attribut:issuers.country | attribut:instruments.id | attribut:instruments.issuer_id | attribut:instruments.instrument_type | attribut:instruments.name | attribut:instruments.isin | attribut:instruments.ticker | attribut:instruments.issue_currency_id | attribut:instruments.maturity_date | attribut:exchanges.id | attribut:exchanges.name | attribut:exchanges.mic | attribut:exchanges.country | attribut:exchanges.timezone | attribut:exchange_instruments.id | attribut:exchange_instruments.exchange_id | attribut:exchange_instruments.instrument_id | attribut:exchange_instruments.local_ticker | attribut:exchange_instruments.trading_currency_id | attribut:trades.id | attribut:trades.depot_id | attribut:trades.instrument_id | attribut:trades.exchange_id | attribut:trades.employee_id | attribut:trades.trade_type | attribut:trades.traded_at | attribut:trades.settlement_date | attribut:trades.quantity | attribut:trades.price | attribut:trades.price_currency_id | attribut:trades.order_reference | attribut:trades.notes | attribut:trade_charges.id | attribut:trade_charges.trade_id | attribut:trade_charges.charge_type | attribut:trade_charges.amount | attribut:trade_charges.currency_id | attribut:prices.id | attribut:prices.instrument_id | attribut:prices.exchange_id | attribut:prices.price_date | attribut:prices.price | attribut:prices.currency_id | beziehung:customer_depots → customers | beziehung:customer_depots → depots | beziehung:depots → currencies | beziehung:depots → institutions | beziehung:exchange_instruments → currencies | beziehung:exchange_instruments → exchanges | beziehung:exchange_instruments → instruments | beziehung:holdings → instruments | beziehung:instruments → currencies | beziehung:instruments → issuers | beziehung:prices → currencies | beziehung:prices → exchanges | beziehung:prices → instruments | beziehung:trade_charges → currencies | beziehung:trade_charges → trades | beziehung:trades → currencies | beziehung:trades → depots | beziehung:trades → employees | beziehung:trades → exchanges | beziehung:trades → instruments,,
TC083,3,Börsenverwaltung,ps,1.0,0.24735157041540023,0.5484109422492401,1,1,1.0,0,0.32,0.22695035460992907,0.14285714285714285,96,tabelle:institutions | tabelle:currencies | tabelle:employees | tabelle:issuers | tabelle:instruments | tabelle:exchanges | tabelle:exchange_instruments | tabelle:trades | tabelle:trade_charges | tabelle:prices | attribut:depots.institution_id | attribut:depots.name | attribut:depots.closed_date | attribut:customers.tax_identifier | attribut:customers.is_active | attribut:customer_depots.role | attribut:customer_depots.valid_from | attribut:customer_depots.valid_to | attribut:institutions.id | attribut:institutions.name | attribut:institutions.institution_type | attribut:institutions.bic | attribut:institutions.country | attribut:currencies.id | attribut:currencies.code | attribut:currencies.name | attribut:employees.id | attribut:employees.firstname | attribut:employees.lastname | attribut:employees.employee_role | attribut:employees.email | attribut:employees.is_active | attribut:issuers.id | attribut:issuers.name | attribut:issuers.issuer_type | attribut:issuers.country | attribut:instruments.id | attribut:instruments.issuer_id | attribut:instruments.instrument_type | attribut:instruments.name | attribut:instruments.isin | attribut:instruments.ticker | attribut:instruments.issue_currency_id | attribut:instruments.maturity_date | attribut:exchanges.id | attribut:exchanges.name | attribut:exchanges.mic | attribut:exchanges.country | attribut:exchanges.timezone | attribut:exchange_instruments.id | attribut:exchange_instruments.exchange_id | attribut:exchange_instruments.instrument_id | attribut:exchange_instruments.local_ticker | attribut:exchange_instruments.trading_currency_id | attribut:trades.id | attribut:trades.depot_id | attribut:trades.instrument_id | attribut:trades.exchange_id | attribut:trades.employee_id | attribut:trades.trade_type | attribut:trades.traded_at | attribut:trades.settlement_date | attribut:trades.quantity | attribut:trades.price | attribut:trades.price_currency_id | attribut:trades.order_reference | attribut:trades.notes | attribut:trade_charges.id | attribut:trade_charges.trade_id | attribut:trade_charges.charge_type | attribut:trade_charges.amount | attribut:trade_charges.currency_id | attribut:prices.id | attribut:prices.instrument_id | attribut:prices.exchange_id | attribut:prices.price_date | attribut:prices.price | attribut:prices.currency_id | beziehung:depots → currencies | beziehung:depots → institutions | beziehung:exchange_instruments → currencies | beziehung:exchange_instruments → exchanges | beziehung:exchange_instruments → instruments | beziehung:holdings → instruments | beziehung:instruments → currencies | beziehung:instruments → issuers | beziehung:prices → currencies | beziehung:prices → exchanges | beziehung:prices → instruments | beziehung:trade_charges → currencies | beziehung:trade_charges → trades | beziehung:trades → currencies | beziehung:trades → depots | beziehung:trades → employees | beziehung:trades → exchanges | beziehung:trades → instruments,,
TC083,3,Börsenverwaltung,sa,1.0,0.1428766189502386,0.4857259713701432,1,1,1.0,0,0.22222222222222224,0.13496932515337423,0.0,105,tabelle:institutions | tabelle:currencies | tabelle:customer_depots | tabelle:employees | tabelle:issuers | tabelle:exchanges | tabelle:exchange_instruments | tabelle:trades | tabelle:trade_charges | tabelle:prices | tabelle:holdings | attribut:depots.institution_id | attribut:depots.name | attribut:depots.opened_date | attribut:depots.closed_date | attribut:customers.tax_identifier | attribut:customers.is_active | attribut:instruments.ticker | attribut:instruments.issue_currency_id | attribut:instruments.maturity_date | attribut:institutions.id | attribut:institutions.name | attribut:institutions.institution_type | attribut:institutions.bic | attribut:institutions.country | attribut:currencies.id | attribut:currencies.code | attribut:currencies.name | attribut:customer_depots.id | attribut:customer_depots.customer_id | attribut:customer_depots.depot_id | attribut:customer_depots.role | attribut:customer_depots.valid_from | attribut:customer_depots.valid_to | attribut:employees.id | attribut:employees.firstname | attribut:employees.lastname | attribut:employees.employee_role | attribut:employees.email | attribut:employees.is_active | attribut:issuers.id | attribut:issuers.name | attribut:issuers.issuer_type | attribut:issuers.country | attribut:exchanges.id | attribut:exchanges.name | attribut:exchanges.mic | attribut:exchanges.country | attribut:exchanges.timezone | attribut:exchange_instruments.id | attribut:exchange_instruments.exchange_id | attribut:exchange_instruments.instrument_id | attribut:exchange_instruments.local_ticker | attribut:exchange_instruments.trading_currency_id | attribut:trades.id | attribut:trades.depot_id | attribut:trades.instrument_id | attribut:trades.exchange_id | attribut:trades.employee_id | attribut:trades.trade_type | attribut:trades.traded_at | attribut:trades.settlement_date | attribut:trades.quantity | attribut:trades.price | attribut:trades.price_currency_id | attribut:trades.order_reference | attribut:trades.notes | attribut:trade_charges.id | attribut:trade_charges.trade_id | attribut:trade_charges.charge_type | attribut:trade_charges.amount | attribut:trade_charges.currency_id | attribut:prices.id | attribut:prices.instrument_id | attribut:prices.exchange_id | attribut:prices.price_date | attribut:prices.price | attribut:prices.currency_id | attribut:holdings.id | attribut:holdings.depot_id | attribut:holdings.instrument_id | attribut:holdings.valid_from | attribut:holdings.valid_to | attribut:holdings.quantity | beziehung:customer_depots → customers | beziehung:customer_depots → depots | beziehung:depots → currencies | beziehung:depots → institutions | beziehung:exchange_instruments → currencies | beziehung:exchange_instruments → exchanges | beziehung:exchange_instruments → instruments | beziehung:holdings → depots | beziehung:holdings → instruments | beziehung:instruments → currencies | beziehung:instruments → issuers | beziehung:prices → currencies | beziehung:prices → exchanges | beziehung:prices → instruments | beziehung:trade_charges → currencies | beziehung:trade_charges → trades | beziehung:trades → currencies | beziehung:trades → depots | beziehung:trades → employees | beziehung:trades → exchanges | beziehung:trades → instruments,,
TC088,3,Internationale Handelsverwaltung,iw,1.0,0.29239648244132554,0.5754378894647953,1,1,1.0,0,0.4571428571428572,0.25112107623318386,0.045454545454545456,84,tabelle:company_branches | tabelle:company_branch_contacts | tabelle:payment_terms | tabelle:products | tabelle:product_prices | tabelle:trade_orders | tabelle:trade_documents | attribut:companies.is_active | attribut:shipments.origin_country_id | attribut:shipments.destination_country_id | attribut:shipments.transport_mode | attribut:shipments.notes | attribut:contacts.is_active | attribut:countries.iso_code | attribut:trade_order_items.product_id | attribut:company_branches.id | attribut:company_branches.company_id | attribut:company_branches.branch_name | attribut:company_branches.address_line | attribut:company_branches.city | attribut:company_branches.postal_code | attribut:company_branches.country_id | attribut:company_branch_contacts.id | attribut:company_branch_contacts.company_branch_id | attribut:company_branch_contacts.contact_id | attribut:company_branch_contacts.role_name | attribut:payment_terms.id | attribut:payment_terms.name | attribut:payment_terms.description | attribut:products.id | attribut:products.internal_number | attribut:products.name | attribut:products.description | attribut:products.commodity_group | attribut:products.customs_tariff_number | attribut:products.origin_country_id | attribut:products.is_active | attribut:product_prices.id | attribut:product_prices.product_id | attribut:product_prices.company_id | attribut:product_prices.currency_id | attribut:product_prices.price_type | attribut:product_prices.valid_from | attribut:product_prices.valid_to | attribut:product_prices.unit_price | attribut:trade_orders.id | attribut:trade_orders.order_type | attribut:trade_orders.company_id | attribut:trade_orders.company_branch_id | attribut:trade_orders.order_date | attribut:trade_orders.status | attribut:trade_orders.currency_id | attribut:trade_orders.payment_term_id | attribut:trade_orders.incoterm | attribut:trade_orders.transport_mode | attribut:trade_orders.trade_country_id | attribut:trade_documents.id | attribut:trade_documents.document_type_id | attribut:trade_documents.trade_order_id | attribut:trade_documents.trade_order_item_id | attribut:trade_documents.document_number | attribut:trade_documents.issue_date | attribut:trade_documents.notes | beziehung:company_branch_contacts → company_branches | beziehung:company_branch_contacts → contacts | beziehung:company_branches → companies | beziehung:company_branches → countries | beziehung:product_prices → companies | beziehung:product_prices → currencies | beziehung:product_prices → products | beziehung:products → countries | beziehung:shipments → countries | beziehung:shipments_trade_orders → shipments | beziehung:shipments_trade_orders → trade_orders | beziehung:trade_documents → document_types | beziehung:trade_documents → trade_order_items | beziehung:trade_documents → trade_orders | beziehung:trade_order_items → products | beziehung:trade_order_items → trade_orders | beziehung:trade_orders → companies | beziehung:trade_orders → company_branches | beziehung:trade_orders → countries | beziehung:trade_orders → currencies | beziehung:trade_orders → payment_terms,,
TC088,3,Internationale Handelsverwaltung,mad,1.0,0.15614638723803567,0.49368783234282143,1,1,1.0,0,0.26086956521739135,0.1294964028776978,0.0,97,tabelle:company_branches | tabelle:company_branch_contacts | tabelle:products | tabelle:product_prices | tabelle:trade_orders | tabelle:trade_order_items | tabelle:document_types | tabelle:trade_documents | tabelle:shipments | attribut:companies.country_id | attribut:payment_terms.name | attribut:currencies.code | attribut:currencies.name | attribut:countries.name | attribut:countries.iso_code | attribut:company_branches.id | attribut:company_branches.company_id | attribut:company_branches.branch_name | attribut:company_branches.address_line | attribut:company_branches.city | attribut:company_branches.postal_code | attribut:company_branches.country_id | attribut:company_branch_contacts.id | attribut:company_branch_contacts.company_branch_id | attribut:company_branch_contacts.contact_id | attribut:company_branch_contacts.role_name | attribut:products.id | attribut:products.internal_number | attribut:products.name | attribut:products.description | attribut:products.commodity_group | attribut:products.customs_tariff_number | attribut:products.origin_country_id | attribut:products.is_active | attribut:product_prices.id | attribut:product_prices.product_id | attribut:product_prices.company_id | attribut:product_prices.currency_id | attribut:product_prices.price_type | attribut:product_prices.valid_from | attribut:product_prices.valid_to | attribut:product_prices.unit_price | attribut:trade_orders.id | attribut:trade_orders.order_type | attribut:trade_orders.company_id | attribut:trade_orders.company_branch_id | attribut:trade_orders.order_date | attribut:trade_orders.status | attribut:trade_orders.currency_id | attribut:trade_orders.payment_term_id | attribut:trade_orders.incoterm | attribut:trade_orders.transport_mode | attribut:trade_orders.trade_country_id | attribut:trade_order_items.id | attribut:trade_order_items.trade_order_id | attribut:trade_order_items.product_id | attribut:trade_order_items.quantity | attribut:trade_order_items.unit_price | attribut:trade_order_items.discount_amount | attribut:document_types.id | attribut:document_types.name | attribut:trade_documents.id | attribut:trade_documents.document_type_id | attribut:trade_documents.trade_order_id | attribut:trade_documents.trade_order_item_id | attribut:trade_documents.document_number | attribut:trade_documents.issue_date | attribut:trade_documents.notes | attribut:shipments.id | attribut:shipments.shipment_number | attribut:shipments.shipment_date | attribut:shipments.origin_country_id | attribut:shipments.destination_country_id | attribut:shipments.transport_mode | attribut:shipments.notes | beziehung:companies → countries | beziehung:company_branch_contacts → company_branches | beziehung:company_branch_contacts → contacts | beziehung:company_branches → companies | beziehung:company_branches → countries | beziehung:product_prices → companies | beziehung:product_prices → currencies | beziehung:product_prices → products | beziehung:products → countries | beziehung:shipments → countries | beziehung:shipments_trade_orders → shipments | beziehung:shipments_trade_orders → trade_orders | beziehung:trade_documents → document_types | beziehung:trade_documents → trade_order_items | beziehung:trade_documents → trade_orders | beziehung:trade_order_items → products | beziehung:trade_order_items → trade_orders | beziehung:trade_orders → companies | beziehung:trade_orders → company_branches | beziehung:trade_orders → countries | beziehung:trade_orders → currencies | beziehung:trade_orders → payment_terms,,
